GeneID	Product
OMCOBO_06339	Cmx/CmrA family chloramphenicol efflux MFS transporter
OMCOBO_06340	S1 motif domain-containing protein
OMCOBO_06341	SalK
OMCOBO_06342	AraC family transcription regulator
OMCOBO_06343	Glutamine amidotransferase
OMCOBO_06344	Enoyl-CoA hydratase
OMCOBO_06345	heme ABC exporter ATP-binding protein CcmA
OMCOBO_06347	HDED protein
OMCOBO_06348	ATP-binding protein
OMCOBO_06349	isopentenyl-diphosphate Delta-isomerase
OMCOBO_06350	Transferase
OMCOBO_06351	Nucleotide sugar-1-phosphate transferase
OMCOBO_06352	3-dehydroquinate synthase
OMCOBO_06353	CDP-alcohol phosphatidyltransferase family protein
OMCOBO_06354	Glycosyl transferase family 2
OMCOBO_06355	Transport permease protein
OMCOBO_06356	Teichoic acid ABC transporter ATP-binding protein
OMCOBO_06357	squalene synthase HpnC
OMCOBO_06358	presqualene diphosphate synthase HpnD
OMCOBO_06359	hydroxysqualene dehydroxylase HpnE
OMCOBO_06360	Dimethylallyltranstransferase
OMCOBO_06361	squalene--hopene cyclase
OMCOBO_06362	Lipoprotein
OMCOBO_06363	adenosyl-hopene transferase HpnH
OMCOBO_06364	Aspartate aminotransferase family protein
OMCOBO_06365	Protein tyrosine phosphatase
OMCOBO_06366	SGNH hydrolase
OMCOBO_06367	Putative regulatory protein
OMCOBO_06368	HTH cro/C1-type domain-containing protein
OMCOBO_06369	DUF397 domain-containing protein
OMCOBO_06370	S-adenosyl methyltransferase
OMCOBO_06371	Radical SAM protein
OMCOBO_06372	STM4012 family radical SAM protein
OMCOBO_06373	Sulfatase N-terminal domain-containing protein
OMCOBO_06374	ATP-grasp domain-containing protein
OMCOBO_06375	Cytoplasmic protein
OMCOBO_06376	Carboxypeptidase regulatory-like domain-containing protein
OMCOBO_06377	DUF6745 domain-containing protein
OMCOBO_06378	Acarbose 7(IV)-phosphotransferase
OMCOBO_06379	Hydroxylase
OMCOBO_06380	MBL fold metallo-hydrolase
OMCOBO_06381	sensor histidine kinase
OMCOBO_06382	Roadblock/LAMTOR2 domain-containing protein
OMCOBO_06383	DUF742 domain-containing protein
OMCOBO_06384	ATP-binding protein
OMCOBO_06385	Histidine kinase
OMCOBO_06386	Acyl-CoA dehydrogenase C short-chain specific
OMCOBO_06387	Amidohydrolase-related domain-containing protein
OMCOBO_06388	Lysophospholipase
OMCOBO_06389	YiaAB two helix domain-containing protein
OMCOBO_06391	DNA-binding protein
OMCOBO_06392	IrrE N-terminal-like domain-containing protein
OMCOBO_06393	DUF6545 domain-containing protein
OMCOBO_06394	Cytochrome
OMCOBO_06395	D-alanyl-D-alanine carboxypeptidase
OMCOBO_06396	DUF309 domain-containing protein
OMCOBO_06397	TolB-like translocation protein signal peptide
OMCOBO_06398	MFS transporter
OMCOBO_06399	Alkaline phosphatase
OMCOBO_06400	DUF427 domain-containing protein
OMCOBO_06401	Peptidase
OMCOBO_06402	N-acetyltransferase
OMCOBO_06403	4-hydroxybenzoyl-CoA thioesterase
OMCOBO_06404	L-carnitine dehydrogenase
OMCOBO_06405	3-keto-5-aminohexanoate cleavage protein
OMCOBO_06406	TetR family transcriptional regulator
OMCOBO_06407	Serine phosphatase RsbU, regulator of sigma subunit
OMCOBO_06408	Glutamine synthetase
OMCOBO_06409	Amidohydrolase
OMCOBO_06410	MFS transporter
OMCOBO_06411	hypothetical protein
OMCOBO_06412	NADP-dependent succinic semialdehyde dehydrogenase
OMCOBO_06413	Protein kinase-like protein
OMCOBO_06414	SpoIIE family protein phosphatase
OMCOBO_06415	Calcineurin-like phosphoesterase domain-containing protein
OMCOBO_06416	crotonase/enoyl-CoA hydratase family protein
OMCOBO_06417	DNA alkylation response protein
OMCOBO_06418	PaaX domain-containing protein, C-domain protein
OMCOBO_06419	Resuscitation-promoting factor Rpf1
OMCOBO_06420	GABA permease
OMCOBO_06421	6-phosphogluconolactonase
OMCOBO_06422	MalT-like TPR region domain-containing protein
OMCOBO_06423	Lipase maturation factor family protein
OMCOBO_06424	DUF397 domain-containing protein
OMCOBO_06425	TIGR03086 family protein
OMCOBO_06426	Long-chain fatty acid--CoA ligase
OMCOBO_06427	Cation-binding protein
OMCOBO_06428	2-deoxy-scyllo-inosamine dehydrogenase
OMCOBO_06429	D-erythrulose-4-phosphate isomerase 1
OMCOBO_06430	Triosephosphate isomerase
OMCOBO_06431	Mrr restriction system protein
OMCOBO_06432	Putative hydrolase
OMCOBO_06433	Lipoprotein
OMCOBO_06434	HTH tetR-type domain-containing protein
OMCOBO_06435	Cytochrome P450
OMCOBO_06436	Ferredoxin
OMCOBO_06437	FAD-dependent oxidoreductase
OMCOBO_06438	excinuclease ABC subunit UvrA
OMCOBO_06439	Calcium-binding protein
OMCOBO_06440	Alpha-1,2-mannosidase
OMCOBO_06441	Membrane protein
OMCOBO_06442	Transcriptional regulator
OMCOBO_06443	Amino acid permease
OMCOBO_06444	dodecin
OMCOBO_06445	hypothetical protein
OMCOBO_06446	hypothetical protein
OMCOBO_06447	Shikimate kinase
OMCOBO_06448	Nucleic acid/nucleotide deaminase of polymorphic system toxin
OMCOBO_06449	hypothetical protein
OMCOBO_06450	UspA domain-containing protein
OMCOBO_06451	HTH luxR-type domain-containing protein
OMCOBO_06452	Bifunctional cytochrome P450/NADPH--P450 reductase
OMCOBO_06453	Membrane protein
OMCOBO_06454	Lipoprotein
OMCOBO_06455	Peptidase S1 domain-containing protein
OMCOBO_06456	1-phosphatidylinositol phosphodiesterase
OMCOBO_06457	L-histidine N(alpha)-methyltransferase
OMCOBO_06458	ergothioneine biosynthesis protein EgtC
OMCOBO_06459	ergothioneine biosynthesis protein EgtB
OMCOBO_06460	ergothioneine biosynthesis glutamate--cysteine ligase EgtA
OMCOBO_06461	alanine transaminase
OMCOBO_06462	Transcriptional regulator
OMCOBO_06463	Aminoglycoside phosphotransferase domain-containing protein
OMCOBO_06464	Putative sporulation-specific glycosylase YdhD
OMCOBO_06465	Transcriptional regulator
OMCOBO_06466	Oxidoreductase
OMCOBO_06467	Acyl-CoA dehydrogenase
OMCOBO_06468	Acyl-CoA dehydrogenase
OMCOBO_06469	hypothetical protein
OMCOBO_06470	TPM domain-containing protein
OMCOBO_06471	NlpC/P60 domain-containing protein
OMCOBO_06472	Secreted serine protease
OMCOBO_06473	Solute-binding protein family 5 domain-containing protein
OMCOBO_06474	ABC transporter permease
OMCOBO_06475	ABC transporter permease
OMCOBO_06476	Nickel import system ATP-binding protein NikD
OMCOBO_06477	ABC transporter ATP-binding protein
OMCOBO_06478	Thioesterase
OMCOBO_06479	Transcriptional regulator of sugar metabolism
OMCOBO_06480	MFS transporter
OMCOBO_06481	Pentulose/hexulose kinase
OMCOBO_06482	Pentulose/hexulose kinase
OMCOBO_06483	Phosphatase
OMCOBO_06484	D-3-phosphoglycerate dehydrogenase SerA
OMCOBO_06485	bifunctional lysylphosphatidylglycerol synthetase/lysine--tRNA ligase LysX
OMCOBO_06486	Bacterial Ig domain-containing protein
OMCOBO_06487	DUF2304 domain-containing protein
OMCOBO_06488	Phosphodiester glycosidase domain-containing protein
OMCOBO_06489	N-acetylmuramoyl-L-alanine amidase
OMCOBO_06490	family 2B encapsulin nanocompartment shell protein
OMCOBO_06492	family 2B encapsulin nanocompartment shell protein
OMCOBO_06494	xylulokinase
OMCOBO_06495	Acetylxylan esterase
OMCOBO_06496	Septum formation-related domain-containing protein
OMCOBO_06497	Arginine ABC transporter ATP-binding protein
OMCOBO_06498	His/Glu/Gln/Arg/opine family amino acid ABC transporter C permease
OMCOBO_06499	ABC transporter substrate-binding protein
OMCOBO_06500	homocysteine S-methyltransferase
OMCOBO_06501	Lipid/polyisoprenoid-binding YceI-like domain-containing protein
OMCOBO_06502	SWF or SNF family helicase
OMCOBO_06503	Helicase
OMCOBO_06504	Integral membrane protein
OMCOBO_06505	Integral membrane protein
OMCOBO_06506	NUDIX hydrolase
OMCOBO_06507	Peptidase
OMCOBO_06508	Methyltransferase
OMCOBO_06509	Allantoin permease
OMCOBO_06510	ATP-binding protein
OMCOBO_06511	PPOX class F420-dependent enzyme
OMCOBO_06512	Dynein regulation protein LC7
OMCOBO_06513	DNA-binding protein
OMCOBO_06514	MarR family transcriptional regulator
OMCOBO_06515	hypothetical protein
OMCOBO_06516	hypothetical protein
OMCOBO_06517	Acyl-CoA thioesterase II
OMCOBO_06518	DEAD/DEAH box helicase domain-containing protein
OMCOBO_06519	Metal-dependent hydrolase
OMCOBO_06520	Putative ABC transporter C ATP-binding protein
OMCOBO_06521	Multidrug ABC transporter permease
OMCOBO_06522	Lipoprotein
OMCOBO_06523	C4-dicarboxylate transporter
OMCOBO_06524	Glycosyl hydrolase family 109 protein
OMCOBO_06525	Alpha-amylase
OMCOBO_06526	D-lactate dehydrogenase (cytochrome)
OMCOBO_06527	DNA-binding transcriptional regulator, MarR family
OMCOBO_06528	NovA
OMCOBO_06529	SGNH hydrolase
OMCOBO_06530	LUD domain-containing protein
OMCOBO_06531	(4Fe-4S)-binding protein
OMCOBO_06532	Fe-S oxidoreductase
OMCOBO_06533	MFS transporter
OMCOBO_06534	GntR family transcriptional regulator
OMCOBO_06535	Oxidoreductase
OMCOBO_06536	Alkanesulfonate monooxygenase
OMCOBO_06537	ABC transporter substrate-binding protein
OMCOBO_06538	Aliphatic sulfonates import ATP-binding protein SsuB
OMCOBO_06539	ABC transporter permease
OMCOBO_06540	NovD
OMCOBO_06541	Putative cytochrome P450
OMCOBO_06542	Beta-lactamase class A catalytic domain-containing protein
OMCOBO_06543	DUF4352 domain-containing protein
OMCOBO_06544	VWFA domain-containing protein
OMCOBO_06545	hypothetical protein
OMCOBO_06546	Phosphatidic acid phosphatase type 2/haloperoxidase domain-containing protein
OMCOBO_06547	Serine hydrolase
OMCOBO_06548	Methyltransferase type 11
OMCOBO_06549	TIGR03618 family F420-dependent PPOX class oxidoreductase
OMCOBO_06550	DCC1-like thiol-disulfide oxidoreductase
OMCOBO_06551	DUF5997 domain-containing protein
OMCOBO_06552	LysR substrate-binding domain-containing protein
OMCOBO_06553	chitinase
OMCOBO_06554	Putative TetR-family regulatory protein
OMCOBO_06555	hypothetical protein
OMCOBO_06556	Vegetative cell wall protein gp1
OMCOBO_06557	hypothetical protein
OMCOBO_06558	CHAT domain-containing protein
OMCOBO_06559	Cytochrome P450
OMCOBO_06560	TetR family transcriptional regulator
OMCOBO_06561	Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase
OMCOBO_06562	Membrane protein
OMCOBO_06563	Cyclase
OMCOBO_06564	DUF4982 domain-containing protein
OMCOBO_06565	Zinc metalloprotease
OMCOBO_06566	Serine/threonine protein phosphatase
OMCOBO_06567	Phenylalanine-4-hydroxylase
OMCOBO_06568	Solute-binding protein
OMCOBO_06569	Hydrolase
OMCOBO_06570	AsnC family transcriptional regulator
OMCOBO_06571	DUF6624 domain-containing protein
OMCOBO_06572	beta-glucosidase BglX
OMCOBO_06573	N-acetyltransferase domain-containing protein
OMCOBO_06574	Alpha/beta hydrolase
OMCOBO_06575	Steroid 5-alpha reductase C-terminal domain-containing protein
OMCOBO_06576	cyclopropane-fatty-acyl-phospholipid synthase family protein
OMCOBO_06577	Cyclopropane-fatty-acyl-phospholipid synthase
OMCOBO_06578	DUF1365 domain-containing protein
OMCOBO_06579	Amine oxidase
OMCOBO_06580	Regulator of SigK
OMCOBO_06581	RNA polymerase sigma factor SigK
OMCOBO_06582	FUSC family protein
OMCOBO_06583	lactonase family protein
OMCOBO_06584	SnoaL-like domain-containing protein
OMCOBO_06585	Secreted protein
OMCOBO_06586	ATPase BadF/BadG/BcrA/BcrD type domain-containing protein
OMCOBO_06587	Scramblase
OMCOBO_06588	uracil-DNA glycosylase
OMCOBO_06589	Glycosyl hydrolase
OMCOBO_06590	NADH:flavin oxidoreductase/NADH oxidase
OMCOBO_06591	Transcriptional regulator
OMCOBO_06592	ferredoxin--NADP(+) reductase
OMCOBO_06593	DUF6214 domain-containing protein
OMCOBO_06594	HTH tetR-type domain-containing protein
OMCOBO_06595	hypothetical protein
OMCOBO_06596	Oxidoreductase
OMCOBO_06597	LuxR family transcriptional regulator
OMCOBO_06598	Alpha-glucosidase
OMCOBO_06599	Hydrolase
OMCOBO_06600	Acetyltransferase
OMCOBO_06601	Endonuclease/exonuclease/phosphatase domain-containing protein
OMCOBO_06602	Methyltransferase/methylase
OMCOBO_06603	MFS transporter
OMCOBO_06604	Regulation of enolase 1
OMCOBO_06605	Short-chain dehydrogenase
OMCOBO_06606	D-inositol-3-phosphate glycosyltransferase
OMCOBO_06607	Putative transketolase
OMCOBO_06608	Putative aminotransferase
OMCOBO_06609	Aminoglycoside phosphotransferase domain-containing protein
OMCOBO_06610	Effector Associated Constant Component 1
OMCOBO_06611	Methyltransferase
OMCOBO_06612	Manganese transporter
OMCOBO_06613	DUF1345 domain-containing protein
OMCOBO_06614	Epsilon-poly-L-lysine synthase
OMCOBO_06615	Aminopeptidase N
OMCOBO_06616	Methyltransferase
OMCOBO_06617	DUF5709 domain-containing protein
OMCOBO_06618	DUF2795 domain-containing protein
OMCOBO_06619	Multidrug transporter
OMCOBO_06620	Purine nucleosidase
OMCOBO_06621	Transcriptional regulator
OMCOBO_06622	Chitinase
OMCOBO_06623	Restriction endonuclease
OMCOBO_06624	UDP-glucose 4-epimerase
OMCOBO_06625	Hydroxyurea phosphotransferase
OMCOBO_06626	Hydrolase
OMCOBO_06627	ScbA/BarX family gamma-butyrolactone biosynthesis protein
OMCOBO_06628	ScbR family autoregulator-binding transcription factor
OMCOBO_06629	DNA polymerase/3'-5' exonuclease PolX
OMCOBO_06630	TetR family transcriptional regulator
OMCOBO_06631	Cupin type-2 domain-containing protein
OMCOBO_06632	Alpha/beta hydrolase
OMCOBO_06633	hypothetical protein
OMCOBO_06634	ribosomal protection-like ABC-F family protein
OMCOBO_06635	ABC transporter ATP-binding protein
OMCOBO_06636	Putative stress-induced transcription regulator
OMCOBO_06637	hypothetical protein
OMCOBO_06638	Putative cysteine synthase A CysK2
OMCOBO_06639	Putative MFS transporter
OMCOBO_06640	Transcriptional regulatory protein LiaR
OMCOBO_06641	histidine kinase
OMCOBO_06642	Purple acid phosphatase N-terminal domain-containing protein
OMCOBO_06643	Epoxide hydrolase
OMCOBO_06644	twin-arginine translocase subunit TatC
OMCOBO_06645	Sec-independent protein translocase subunit TatA
OMCOBO_06646	hypothetical protein
OMCOBO_06647	hypothetical protein
OMCOBO_06648	ATP-binding protein
OMCOBO_06649	RNA polymerase subunit sigma
OMCOBO_06650	RNA polymerase sigma factor
OMCOBO_06651	hypothetical protein
OMCOBO_06652	Blue (type 1) copper domain-containing protein
OMCOBO_06653	Calcineurin-like phosphoesterase domain-containing protein
OMCOBO_06654	DUF4345 domain-containing protein
OMCOBO_06655	Small membrane hydrophobic protein
OMCOBO_06656	Membrane protein
OMCOBO_06657	TetR Family Transcriptional Regulator
OMCOBO_06658	GerMN domain-containing protein
OMCOBO_06659	histidine kinase
OMCOBO_06660	Transcriptional regulatory protein AfsQ1
OMCOBO_06661	Integral membrane protein
OMCOBO_06662	O-GlcNAcase NagJ
OMCOBO_06663	Nucleic acid/nucleotide deaminase of polymorphic system toxin
OMCOBO_06664	PepSY domain-containing protein
OMCOBO_06665	DUF4132 domain-containing protein
OMCOBO_06666	Transposase
OMCOBO_06667	non-specific serine/threonine protein kinase
OMCOBO_06668	hypothetical protein
OMCOBO_06669	Methyltransferase type 11 domain-containing protein
OMCOBO_06670	MerR family transcriptional regulator
OMCOBO_06671	Acetyltransferase
OMCOBO_06672	N-acetyltransferase
OMCOBO_06673	DUF11 domain-containing protein
OMCOBO_06674	Aldehyde dehydrogenase
OMCOBO_06675	Transcriptional regulator
OMCOBO_06676	DUF6114 domain-containing protein
OMCOBO_06677	Cholesterol esterase
OMCOBO_06678	TetR family transcriptional regulator
OMCOBO_06679	chitinase
OMCOBO_06680	Cyclohexanecarboxyl-CoA dehydrogenase
OMCOBO_06681	Threonine synthase
OMCOBO_06682	Methane oxygenase PmoA
OMCOBO_06683	Putative phosphotransferase
OMCOBO_06684	DUF2199 domain-containing protein
OMCOBO_06685	HTH asnC-type domain-containing protein
OMCOBO_06686	Amidohydrolase 3 domain-containing protein
OMCOBO_06687	apolipoprotein N-acyltransferase
OMCOBO_06688	Putative polyprenol-phosphate mannosyltransferase
OMCOBO_06689	FxsA family membrane protein
OMCOBO_06690	RNA polymerase-binding protein RbpA
OMCOBO_06691	MFS transporter
OMCOBO_06692	Glycerophosphoryl diester phosphodiesterase
OMCOBO_06693	Membrane protein
OMCOBO_06694	PLP-dependent aminotransferase family protein
OMCOBO_06695	Membrane protein
OMCOBO_06696	DUF2304 domain-containing protein
OMCOBO_06697	UPF0225 protein
OMCOBO_06698	Ribosome-associated heat shock protein
OMCOBO_06699	Ku protein
OMCOBO_06700	ATP-dependent DNA ligase
OMCOBO_06701	D-alanyl-D-alanine carboxypeptidase
OMCOBO_06702	Cold shock protein ScoF
OMCOBO_06703	[ribosomal protein uS5]-alanine N-acetyltransferase
OMCOBO_06704	Putative kanamycin biosynthetic protein
OMCOBO_06705	Esterase
OMCOBO_06706	DUF3040 domain-containing protein
OMCOBO_06707	Alpha-mannosidase
OMCOBO_06708	Glycosyl hydrolase
OMCOBO_06709	ABC transporter permease
OMCOBO_06710	ABC transporter permease
OMCOBO_06711	Solute-binding protein
OMCOBO_06712	LacI family transcriptional regulator
OMCOBO_06713	DUF1023 domain-containing protein
OMCOBO_06714	Acyltransferase
OMCOBO_06715	histidine kinase
OMCOBO_06716	Putative transcriptional regulatory protein yxjL
OMCOBO_06717	Spore-associated protein A
OMCOBO_06718	Lysozyme
OMCOBO_06719	Lytic transglycosylase
OMCOBO_06720	hypothetical protein
OMCOBO_06721	Lytic transglycosylase
OMCOBO_06722	Hydrolase
OMCOBO_06723	Beta-ketoacyl-ACP synthase II
OMCOBO_06724	Acyl carrier protein
OMCOBO_06725	MarR family transcriptional regulator
OMCOBO_06726	Organic hydroperoxide resistance protein
OMCOBO_06727	PPM-type phosphatase domain-containing protein
OMCOBO_06728	DUF6400 domain-containing protein
OMCOBO_06729	Transcription factor zinc-finger domain-containing protein
OMCOBO_06730	SalK
OMCOBO_06731	hypothetical protein
OMCOBO_06732	Flavin-nucleotide-binding protein
OMCOBO_06733	TVP38/TMEM64 family membrane protein
OMCOBO_06734	elongation factor Tu
OMCOBO_06735	PNPLA domain-containing protein
OMCOBO_06736	Spermidine synthase-like protein
OMCOBO_06737	MFS transporter
OMCOBO_06738	DUF4442 domain-containing protein
OMCOBO_06739	VTT domain-containing protein
OMCOBO_06740	DUF2249 domain-containing protein
OMCOBO_06741	ORC1/DEAH AAA+ ATPase domain-containing protein
OMCOBO_06742	Esterase
OMCOBO_06743	histidine kinase
OMCOBO_06744	Roadblock/LAMTOR2 domain-containing protein
OMCOBO_06745	DUF742 domain-containing protein
OMCOBO_06746	ATP/GTP-binding protein
OMCOBO_06747	Cytochrome P450
OMCOBO_06748	Putative cytochrome P450 140
OMCOBO_06749	Putative enoyl-CoA hydratase echA8
OMCOBO_06750	Siderophore binding protein
OMCOBO_06751	Acyltransferase
OMCOBO_06752	YbaK/aminoacyl-tRNA synthetase-associated domain-containing protein
OMCOBO_06753	N-acetyltransferase
OMCOBO_06754	S-adenosyl-L-methionine-dependent methyltransferase
OMCOBO_06755	N-acetyltransferase
OMCOBO_06756	CoA-binding protein
OMCOBO_06757	Acyltransferase
OMCOBO_06758	SseB protein N-terminal domain-containing protein
OMCOBO_06759	YigZ family protein
OMCOBO_06760	Amino acid permease
OMCOBO_06761	Family 65 glycosyl hydrolase
OMCOBO_06762	HAD-IA family hydrolase
OMCOBO_06763	Universal stress protein
OMCOBO_06764	nicotinate phosphoribosyltransferase
OMCOBO_06765	DUF1876 domain-containing protein
OMCOBO_06766	UspA domain-containing protein
OMCOBO_06767	Alpha/beta hydrolase
OMCOBO_06768	Septum formation-related domain-containing protein
OMCOBO_06769	Glycerophosphoryl diester phosphodiesterase family
OMCOBO_06770	hypothetical protein
OMCOBO_06771	Nuclease SbcCD subunit D
OMCOBO_06772	Nuclease SbcCD subunit C
OMCOBO_06773	Transcriptional regulator
OMCOBO_06774	DUF885 domain-containing protein
OMCOBO_06775	GCN5 family acetyltransferase
OMCOBO_06776	Alkaline phosphatase
OMCOBO_06777	VOC domain-containing protein
OMCOBO_06778	Arylsulfatase
OMCOBO_06779	GntR family transcriptional regulator
OMCOBO_06780	Transcriptional regulator
OMCOBO_06781	hypothetical protein
OMCOBO_06782	G/U mismatch-specific DNA glycosylase
OMCOBO_06783	adenylosuccinate lyase
OMCOBO_06784	hypothetical protein
OMCOBO_06785	Lipase
OMCOBO_06786	TetR family transcriptional regulator
OMCOBO_06787	FAD-binding domain-containing protein
