Region_,Cluster_type_,Cluster-Name_,Start_,End_,Genes_total_,Completeness_crude glycerol pH4,Completeness_crude glycerol pH7,Completeness_pure glycerol pH7,Genes_expressed_crude glycerol pH4,Genes_expressed_crude glycerol pH7,Genes_expressed_pure glycerol pH7,Reads_total_crude glycerol pH4,Reads_total_crude glycerol pH7,Reads_total_pure glycerol pH7
contig_3,CDS,adenosine_deaminase,643352,644375,1,100.0%,100.0%,100.0%,1,1,1,3931,3372,3766
contig_3,CDS,adenosyl-hopene_transferase_HpnH,1864654,1865680,1,100.0%,100.0%,100.0%,1,1,1,22349,2791,7133
contig_3,CDS,adenosylhomocysteinase,2714405,2715857,1,100.0%,100.0%,100.0%,1,1,1,6970,32456,36336
contig_3,CDS,adenosylmethionine--8-amino-7-oxononanoate_transaminase,2346477,2347782,1,100.0%,100.0%,100.0%,1,1,1,5614,1469,1480
contig_3,CDS,adenylosuccinate_lyase,1722911,1724297,1,100.0%,100.0%,100.0%,1,1,1,1318,511,1844
contig_3,CDS,adenylosuccinate_lyase,2322997,2324431,1,100.0%,100.0%,100.0%,1,1,1,9185,8705,12130
contig_3,CDS,adenylosuccinate_synthetase,1724281,1725337,1,100.0%,100.0%,100.0%,1,1,1,476,305,896
contig_3,CDS,adenylyltransferase/sulfurtransferase_MoeZ,84235,85414,1,100.0%,100.0%,100.0%,1,1,1,81718,91893,192421
contig_3,CDS,aklavinone_12-hydroxylase_RdmE,2817896,2819495,1,100.0%,100.0%,100.0%,1,1,1,900,68,135
contig_3,CDS,alanine--glyoxylate_transaminase,1432864,1434178,1,100.0%,100.0%,100.0%,1,1,1,6937,934,1083
contig_3,CDS,alanine_transaminase,1976797,1978009,1,100.0%,100.0%,100.0%,1,1,1,601,914,2245
contig_3,CDS,allantoicase,1228871,1230002,1,100.0%,100.0%,100.0%,1,1,1,520,108,30
contig_3,CDS,allantoinase_AllB,1227534,1228875,1,100.0%,100.0%,100.0%,1,1,1,713,252,420
contig_3,CDS,alpha-amylase,1475107,1477582,1,100.0%,100.0%,100.0%,1,1,1,877,431,363
contig_3,CDS,amidase,1427779,1429300,1,100.0%,100.0%,100.0%,1,1,1,1227,244,244
contig_3,CDS,amidase,2690843,2692295,1,100.0%,100.0%,100.0%,1,1,1,52,66,40
contig_3,CDS,amino_acid_adenylation_domain-containing_protein,281873,285506,1,100.0%,100.0%,100.0%,1,1,1,1377,906,281
contig_3,CDS,aminotransferase_class_I/II-fold_pyridoxal_phosphate-dependent_enzyme,1502810,1504124,1,100.0%,100.0%,100.0%,1,1,1,295,52,163
contig_3,CDS,ammonia-dependent_NAD(+)_synthetase,422861,423692,1,100.0%,100.0%,100.0%,1,1,1,9100,3547,4608
contig_3,CDS,anhydro-N-acetylmuramic_acid_kinase,2815569,2816790,1,100.0%,100.0%,100.0%,1,1,1,125,34,61
contig_3,CDS,apolipoprotein_N-acyltransferase,2224163,2225828,1,100.0%,100.0%,100.0%,1,1,1,5492,1073,791
contig_3,CDS,argininosuccinate_synthase,985226,986672,1,100.0%,100.0%,100.0%,1,1,1,96142,22665,61777
contig_3,CDS,asparagine_synthase_(glutamine-hydrolyzing),2845728,2847573,1,100.0%,100.0%,100.0%,1,1,1,57080,9,144
contig_3,CDS,aspartate_1-decarboxylase,933682,934054,1,100.0%,100.0%,100.0%,1,1,1,117,895,972
contig_3,CDS,aspartate_aminotransferase_family_protein,637851,639213,1,100.0%,100.0%,100.0%,1,1,1,14525,10378,10987
contig_3,CDS,assimilatory_sulfite_reductase_(ferredoxin),1093809,1095504,1,100.0%,100.0%,100.0%,1,1,1,67985,25182,46983
contig_3,CDS,beta-glucosidase_BglX,2100167,2102483,1,100.0%,100.0%,100.0%,1,1,1,1634,646,1579
contig_3,CDS,beta-ketoacyl-ACP_synthase_II,262821,281877,1,100.0%,100.0%,100.0%,1,1,1,19280,7047,4081
contig_3,CDS,beta-ketoacyl_synthase_N-terminal-like_domain-containing_protein,315071,320171,1,100.0%,100.0%,100.0%,1,1,1,2173,6826,3603
contig_3,CDS,bifunctional_DNA-formamidopyrimidine_glycosylase/DNA-(apurinic_or_apyrimidinic_site)_lyase,565518,566466,1,100.0%,100.0%,100.0%,1,1,1,661,1081,616
contig_3,CDS,bifunctional_glutamate_N-acetyltransferase/amino-acid_acetyltransferase_ArgJ,1756528,1757719,1,100.0%,100.0%,100.0%,1,1,1,13461,326,247
contig_3,CDS,bifunctional_lysylphosphatidylglycerol_synthetase/lysine--tRNA_ligase_LysX,2002559,2005874,1,100.0%,100.0%,100.0%,1,1,1,51094,6558,10727
contig_3,CDS,bifunctional_riboflavin_kinase/FAD_synthetase,684416,685370,1,100.0%,100.0%,100.0%,1,1,1,7522,1787,3931
contig_3,CDS,biotin_synthase_BioB,2347774,2348926,1,100.0%,100.0%,100.0%,1,1,1,5881,2613,3810
contig_3,CDS,branched-chain_amino_acid_aminotransferase,509491,510598,1,100.0%,100.0%,100.0%,1,1,1,4811,5348,15075
contig_3,CDS,carbamoyltransferase_HypF,2443393,2445898,1,100.0%,100.0%,0.0%,1,1,0,96,3,0
contig_3,CDS,carbonic_anhydrase,2702028,2702622,1,100.0%,100.0%,100.0%,1,1,1,634,38,22
contig_3,CDS,cell_division_protein_ZapE,1033606,1034728,1,100.0%,100.0%,100.0%,1,1,1,3716,376,382
contig_3,CDS,chitinase,2079260,2080319,1,100.0%,100.0%,100.0%,1,1,1,320,49,103
contig_3,CDS,chitinase,2214237,2215524,1,100.0%,100.0%,100.0%,1,1,1,94,31,146
contig_3,CDS,chorismate_mutase,1531147,1531513,1,100.0%,100.0%,100.0%,1,1,1,1872,1446,2651
contig_3,CDS,chromosome_segregation_protein_SMC,568847,572564,1,100.0%,100.0%,100.0%,1,1,1,7100,866,903
contig_3,CDS,citramalate_synthase,518429,520040,1,100.0%,100.0%,100.0%,1,1,1,11530,14458,5193
contig_3,CDS,class_III_lanthionine_synthetase_LanKC,2646705,2649324,1,100.0%,100.0%,100.0%,1,1,1,66721,41731,39205
contig_3,CDS,class_V_lanthionine_synthetase_subunit_LxmK,1631594,1632758,1,100.0%,100.0%,100.0%,1,1,1,1557,3670,560
contig_3,CDS,crotonase/enoyl-CoA_hydratase_family_protein,1923631,1924417,1,100.0%,100.0%,100.0%,1,1,1,51,14,26
contig_3,CDS,crotonyl-CoA_carboxylase/reductase,1465037,1466414,1,100.0%,100.0%,100.0%,1,1,1,46329,422,5271
contig_3,CDS,cyclopropane-fatty-acyl-phospholipid_synthase_family_protein,2104713,2106009,1,100.0%,100.0%,100.0%,1,1,1,225,58,156
contig_3,CDS,cysteine_desulfurase,1147098,1148523,1,100.0%,100.0%,100.0%,1,1,1,2033,3504,1523
contig_3,CDS,dCTP_deaminase,1741201,1741732,1,100.0%,100.0%,0.0%,1,1,0,1992,2822,0
contig_3,CDS,"dTDP-4-dehydrorhamnose_3,5-epimerase",1679598,1680240,1,100.0%,100.0%,0.0%,1,1,0,68,92,0
contig_3,CDS,"dTDP-glucose_4,6-dehydratase",1665615,1666593,1,100.0%,100.0%,100.0%,1,1,1,419,161,72
contig_3,CDS,dUTP_diphosphatase,865518,866040,1,100.0%,100.0%,100.0%,1,1,1,4756,1685,1911
contig_3,CDS,dUTPase,863285,863588,1,100.0%,100.0%,100.0%,1,1,1,24546,16954,40175
contig_3,CDS,dethiobiotin_synthase,2345638,2346370,1,100.0%,100.0%,100.0%,1,1,1,60,61,100
contig_3,CDS,diaminopimelate_decarboxylase,235846,237238,1,100.0%,100.0%,100.0%,1,1,1,5659,3698,5441
contig_3,CDS,diaminopimelate_epimerase,786585,787464,1,100.0%,100.0%,100.0%,1,1,1,2663,1265,1208
contig_3,CDS,dihydropteroate_synthase,41780,42641,1,100.0%,100.0%,100.0%,1,1,1,1034,522,608
contig_3,CDS,dihydropyrimidinase,1437270,1438677,1,100.0%,100.0%,100.0%,1,1,1,6132,2529,6009
contig_3,CDS,dihydroxy-acid_dehydratase,2743501,2745169,1,100.0%,100.0%,100.0%,1,1,1,136,132,247
contig_3,CDS,dimethylargininase,1747816,1748671,1,100.0%,100.0%,100.0%,1,1,1,4933,3379,466
contig_3,CDS,dipeptidase,98081,99482,1,100.0%,100.0%,100.0%,1,1,1,3759,972,2071
contig_3,CDS,dodecin,1959195,1959411,1,100.0%,100.0%,100.0%,1,1,1,169,48,94
contig_3,CDS,elongation_factor_Tu,2270824,2272000,1,100.0%,100.0%,100.0%,1,1,1,2296,231,121
contig_3,CDS,endonuclease_NucS,345022,345685,1,100.0%,100.0%,100.0%,1,1,1,3351,2380,7959
contig_3,CDS,endopeptidase_La,114352,115447,1,100.0%,100.0%,100.0%,1,1,1,5887,1977,3759
contig_3,CDS,endopeptidase_La,206951,209393,1,100.0%,100.0%,100.0%,1,1,1,4703,2853,8409
contig_3,CDS,enoyl-CoA_hydratase,932770,933562,1,100.0%,100.0%,100.0%,1,1,1,443,1098,9612
contig_3,CDS,enoyl-CoA_hydratase_family_protein,915414,916242,1,100.0%,100.0%,100.0%,1,1,1,1013,89,33
contig_3,CDS,enoyl-CoA_hydratase_family_protein,2526485,2527265,1,0.0%,100.0%,0.0%,0,1,0,0,4,0
contig_3,CDS,ergothioneine_biosynthesis_glutamate--cysteine_ligase_EgtA,1975285,1976566,1,100.0%,100.0%,100.0%,1,1,1,3659,1668,2401
contig_3,CDS,ergothioneine_biosynthesis_protein_EgtB,1973966,1975289,1,100.0%,100.0%,100.0%,1,1,1,1162,897,1026
contig_3,CDS,ergothioneine_biosynthesis_protein_EgtC,1973211,1973967,1,100.0%,100.0%,100.0%,1,1,1,606,361,388
contig_3,CDS,excinuclease_ABC_subunit_UvrA,1949593,1952059,1,100.0%,100.0%,100.0%,1,1,1,1560,725,881
contig_3,CDS,exo-alpha-sialidase,1525477,1527415,1,100.0%,100.0%,100.0%,1,1,1,2380,48,121
contig_3,CDS,exodeoxyribonuclease_III,1410758,1411538,1,100.0%,100.0%,100.0%,1,1,1,3369,1625,2018
contig_3,CDS,factor-independent_urate_hydroxylase,1208349,1209273,1,100.0%,100.0%,100.0%,1,1,1,1795,290,390
contig_3,CDS,family_2B_encapsulin_nanocompartment_shell_protein,1145729,1147112,1,100.0%,100.0%,100.0%,1,1,1,2538,6351,2915
contig_3,CDS,family_2B_encapsulin_nanocompartment_shell_protein,2010078,2011494,1,100.0%,100.0%,100.0%,1,1,1,223823,196049,4487
contig_3,CDS,family_2B_encapsulin_nanocompartment_shell_protein,2011639,2013052,1,100.0%,100.0%,100.0%,1,1,1,303682,193709,5664
contig_3,CDS,ferredoxin,36131,36458,1,100.0%,100.0%,100.0%,1,1,1,5777,8303,13587
contig_3,CDS,ferredoxin--NADP(+)_reductase,2121653,2123027,1,100.0%,100.0%,100.0%,1,1,1,1349,130,394
contig_3,CDS,ferrochelatase,858226,859381,1,100.0%,100.0%,100.0%,1,1,1,6923,2628,2778
contig_3,CDS,flavodoxin-dependent_(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate_synthase,668987,670145,1,100.0%,100.0%,100.0%,1,1,1,43743,29155,22377
contig_3,CDS,fluoride_efflux_transporter_CrcB,181682,182120,1,100.0%,100.0%,100.0%,1,1,1,638,65,191
contig_3,CDS,fluoride_efflux_transporter_CrcB,182562,182931,1,100.0%,100.0%,100.0%,1,1,1,185,3,6
contig_3,CDS,formate_dehydrogenase_accessory_sulfurtransferase_FdhD,1529230,1530118,1,100.0%,100.0%,100.0%,1,1,1,763,167,312
contig_3,CDS,formyl-CoA_transferase,1535717,1536947,1,100.0%,100.0%,100.0%,1,1,1,3605,54,841
contig_3,CDS,fumarate_reductase/succinate_dehydrogenase_flavoprotein_subunit,1143,3066,1,100.0%,100.0%,100.0%,1,1,1,1140,574,336
contig_3,CDS,gamma-glutamyltransferase,1425760,1427596,1,100.0%,100.0%,100.0%,1,1,1,1723,3547,1161
contig_3,CDS,glucosamine-6-phosphate_deaminase,156842,157625,1,100.0%,100.0%,100.0%,1,1,1,1245,647,661
contig_3,CDS,glucose-1-phosphate_thymidylyltransferase_RfbA,1680236,1681154,1,100.0%,100.0%,0.0%,1,1,0,396,163,0
contig_3,CDS,glutamate--cysteine_ligase,1754658,1756101,1,100.0%,100.0%,100.0%,1,1,1,373,138,178
contig_3,CDS,glutamate--tRNA_ligase,541252,542743,1,100.0%,100.0%,100.0%,1,1,1,30076,35181,27835
contig_3,CDS,glutaminase,170238,171156,1,100.0%,100.0%,100.0%,1,1,1,1357,247,725
contig_3,CDS,glycine_cleavage_system_aminomethyltransferase_GcvT,437895,439014,1,100.0%,100.0%,100.0%,1,1,1,2245,1021,565
contig_3,CDS,glycine_cleavage_system_protein_GcvH,437396,437774,1,100.0%,100.0%,100.0%,1,1,1,4613,2134,3209
contig_3,CDS,glycogen_debranching_protein_GlgX,412806,415071,1,100.0%,100.0%,100.0%,1,1,1,1462,194,97
contig_3,CDS,glycogen_debranching_protein_GlgX,1057354,1059538,1,100.0%,100.0%,100.0%,1,1,1,4203,1693,2678
contig_3,CDS,glyoxylate_carboligase,2418081,2419863,1,100.0%,100.0%,100.0%,1,1,1,87,117,119
contig_3,CDS,guanitoxin_biosynthesis_L-enduracididine_beta-hydroxylase_GntD,955653,956724,1,100.0%,100.0%,100.0%,1,1,1,573,2117,2008
contig_3,CDS,guanitoxin_biosynthesis_heme-dependent_pre-guanitoxin_N-hydroxylase_GntA,2811894,2812584,1,100.0%,100.0%,100.0%,1,1,1,684,495,1409
contig_3,CDS,heme_ABC_exporter_ATP-binding_protein_CcmA,1845619,1847272,1,100.0%,100.0%,100.0%,1,1,1,564,322,119
contig_3,CDS,heme_ABC_transporter_ATP-binding_protein,2639776,2640676,1,100.0%,100.0%,100.0%,1,1,1,133,1931,1974
contig_3,CDS,histidine_kinase,159757,161230,1,100.0%,100.0%,100.0%,1,1,1,8282,3238,5411
contig_3,CDS,histidine_kinase,201941,203075,1,100.0%,100.0%,100.0%,1,1,1,7634,790,983
contig_3,CDS,histidine_kinase,212642,215645,1,100.0%,100.0%,100.0%,1,1,1,11854,12905,5789
contig_3,CDS,histidine_kinase,337680,338970,1,100.0%,100.0%,100.0%,1,1,1,464,117,153
contig_3,CDS,histidine_kinase,370464,371889,1,100.0%,100.0%,100.0%,1,1,1,329,57,276
contig_3,CDS,histidine_kinase,392290,393949,1,100.0%,100.0%,100.0%,1,1,1,256,76,258
contig_3,CDS,histidine_kinase,426849,428355,1,100.0%,100.0%,100.0%,1,1,1,405,99,48
contig_3,CDS,histidine_kinase,530917,534055,1,100.0%,100.0%,100.0%,1,1,1,7676,2765,5584
contig_3,CDS,histidine_kinase,535976,539633,1,100.0%,100.0%,100.0%,1,1,1,31709,8312,9745
contig_3,CDS,histidine_kinase,629318,630473,1,100.0%,100.0%,100.0%,1,1,1,202,145,104
contig_3,CDS,histidine_kinase,734061,739431,1,100.0%,100.0%,100.0%,1,1,1,65464,26596,32095
contig_3,CDS,histidine_kinase,777659,779075,1,100.0%,100.0%,100.0%,1,1,1,484,25,6
contig_3,CDS,histidine_kinase,830804,831971,1,100.0%,100.0%,100.0%,1,1,1,2324,238,222
contig_3,CDS,histidine_kinase,861474,862740,1,100.0%,100.0%,100.0%,1,1,1,22010,2835,3187
contig_3,CDS,histidine_kinase,873432,875988,1,100.0%,100.0%,100.0%,1,1,1,3150,1111,1848
contig_3,CDS,histidine_kinase,1642573,1643836,1,100.0%,100.0%,100.0%,1,1,1,3556,184,579
contig_3,CDS,histidine_kinase,1691576,1693166,1,100.0%,100.0%,100.0%,1,1,1,167524,45194,12137
contig_3,CDS,histidine_kinase,1705896,1707216,1,100.0%,100.0%,100.0%,1,1,1,944,382,734
contig_3,CDS,histidine_kinase,1784081,1785611,1,100.0%,100.0%,100.0%,1,1,1,9661,818,1090
contig_3,CDS,histidine_kinase,2177666,2179376,1,100.0%,100.0%,100.0%,1,1,1,573,754,679
contig_3,CDS,histidine_kinase,2191320,2192772,1,100.0%,100.0%,100.0%,1,1,1,2967,356,455
contig_3,CDS,histidine_kinase,2253560,2254901,1,100.0%,100.0%,100.0%,1,1,1,327,102,14
contig_3,CDS,histidine_kinase,2281315,2282524,1,100.0%,100.0%,100.0%,1,1,1,20086,38037,39359
contig_3,CDS,histidine_kinase,2416645,2417830,1,100.0%,100.0%,100.0%,1,1,1,142,21,111
contig_3,CDS,histidine_kinase,2421858,2423124,1,100.0%,100.0%,100.0%,1,1,1,372,130,216
contig_3,CDS,histidine_kinase,2822564,2823836,1,100.0%,100.0%,100.0%,1,1,1,258,77,20
contig_3,CDS,histidine_kinase,2880475,2883247,1,100.0%,100.0%,100.0%,1,1,1,135,45,82
contig_3,CDS,histidine_kinase,2928679,2929939,1,100.0%,100.0%,100.0%,1,1,1,13362,1727,2093
contig_3,CDS,histidinol-phosphatase,128008,128803,1,100.0%,100.0%,100.0%,1,1,1,3567,3315,2639
contig_3,CDS,homocysteine_S-methyltransferase,2019701,2020637,1,100.0%,100.0%,100.0%,1,1,1,604,270,351
contig_3,CDS,homoserine_kinase,240130,241048,1,100.0%,100.0%,100.0%,1,1,1,4214,3729,2894
contig_3,CDS,hydrogen_peroxide-dependent_heme_synthase,1023919,1024657,1,100.0%,100.0%,100.0%,1,1,1,19321,5668,10015
contig_3,CDS,hydrogenase_expression/formation_protein_HypE,2447354,2448461,1,100.0%,100.0%,100.0%,1,1,1,28,6,16
contig_3,CDS,hydrogenase_formation_protein_HypD,2446237,2447362,1,100.0%,100.0%,100.0%,1,1,1,111,28,122
contig_3,CDS,hydrogenase_nickel_incorporation_protein_HypB,2442638,2443397,1,100.0%,100.0%,100.0%,1,1,1,90,2,104
contig_3,CDS,hydroxyisourate_hydrolase,1207943,1208342,1,100.0%,100.0%,100.0%,1,1,1,448,83,7
contig_3,CDS,hydroxysqualene_dehydroxylase_HpnE,1859265,1860735,1,100.0%,100.0%,100.0%,1,1,1,2532,334,323
contig_3,CDS,hypothetical_protein,3997,4297,1,100.0%,100.0%,100.0%,1,1,1,23,33,19
contig_3,CDS,hypothetical_protein,81205,81403,1,100.0%,100.0%,0.0%,1,1,0,14,3,0
contig_3,CDS,hypothetical_protein,205803,206790,1,100.0%,100.0%,100.0%,1,1,1,603,249,58
contig_3,CDS,hypothetical_protein,432246,432543,1,100.0%,0.0%,0.0%,1,0,0,831,0,0
contig_3,CDS,hypothetical_protein,481098,481287,1,100.0%,100.0%,100.0%,1,1,1,1975,183,120
contig_3,CDS,hypothetical_protein,605104,605341,1,100.0%,100.0%,100.0%,1,1,1,896,187,352
contig_3,CDS,hypothetical_protein,634883,635819,1,100.0%,100.0%,100.0%,1,1,1,169,90,14
contig_3,CDS,hypothetical_protein,701023,701167,1,0.0%,100.0%,100.0%,0,1,1,0,31,56
contig_3,CDS,hypothetical_protein,748425,748755,1,100.0%,100.0%,100.0%,1,1,1,39,70,11
contig_3,CDS,hypothetical_protein,813793,814462,1,100.0%,100.0%,100.0%,1,1,1,2630,1445,1595
contig_3,CDS,hypothetical_protein,814554,815391,1,100.0%,100.0%,100.0%,1,1,1,3721,1573,7583
contig_3,CDS,hypothetical_protein,827330,827561,1,100.0%,100.0%,100.0%,1,1,1,41317,11449,39457
contig_3,CDS,hypothetical_protein,832838,834464,1,100.0%,100.0%,100.0%,1,1,1,3982,2550,4959
contig_3,CDS,hypothetical_protein,903818,904799,1,100.0%,100.0%,100.0%,1,1,1,7750,345,1185
contig_3,CDS,hypothetical_protein,980088,980877,1,100.0%,100.0%,100.0%,1,1,1,108,37,48
contig_3,CDS,hypothetical_protein,1036519,1036723,1,100.0%,100.0%,100.0%,1,1,1,562,157,316
contig_3,CDS,hypothetical_protein,1042539,1042722,1,100.0%,100.0%,100.0%,1,1,1,25,12,22
contig_3,CDS,hypothetical_protein,1043876,1043993,1,100.0%,100.0%,100.0%,1,1,1,52,27,39
contig_3,CDS,hypothetical_protein,1053168,1053291,1,100.0%,100.0%,100.0%,1,1,1,25,52,66
contig_3,CDS,hypothetical_protein,1082410,1082611,1,100.0%,100.0%,100.0%,1,1,1,194,37,164
contig_3,CDS,hypothetical_protein,1133268,1133424,1,100.0%,100.0%,100.0%,1,1,1,79,15,5
contig_3,CDS,hypothetical_protein,1190088,1190418,1,100.0%,100.0%,100.0%,1,1,1,284,279,596
contig_3,CDS,hypothetical_protein,1196584,1196758,1,100.0%,100.0%,100.0%,1,1,1,9,109,1
contig_3,CDS,hypothetical_protein,1251768,1252026,1,100.0%,100.0%,100.0%,1,1,1,169,92,134
contig_3,CDS,hypothetical_protein,1256028,1256322,1,100.0%,100.0%,0.0%,1,1,0,8,21,0
contig_3,CDS,hypothetical_protein,1256275,1256884,1,100.0%,100.0%,100.0%,1,1,1,896,264,175
contig_3,CDS,hypothetical_protein,1257054,1258101,1,100.0%,100.0%,100.0%,1,1,1,1277,751,1790
contig_3,CDS,hypothetical_protein,1264534,1265044,1,100.0%,100.0%,100.0%,1,1,1,90437,8209,12199
contig_3,CDS,hypothetical_protein,1265379,1265718,1,100.0%,100.0%,100.0%,1,1,1,23268,1112,1093
contig_3,CDS,hypothetical_protein,1297758,1297950,1,100.0%,100.0%,100.0%,1,1,1,23,14,5
contig_3,CDS,hypothetical_protein,1299487,1299754,1,100.0%,100.0%,100.0%,1,1,1,390,272,60
contig_3,CDS,hypothetical_protein,1303137,1303398,1,100.0%,100.0%,0.0%,1,1,0,159,9,0
contig_3,CDS,hypothetical_protein,1303580,1304120,1,100.0%,100.0%,100.0%,1,1,1,896,255,81
contig_3,CDS,hypothetical_protein,1318807,1319071,1,0.0%,100.0%,100.0%,0,1,1,0,6,43
contig_3,CDS,hypothetical_protein,1320413,1320560,1,100.0%,100.0%,100.0%,1,1,1,821,148,228
contig_3,CDS,hypothetical_protein,1326070,1326625,1,100.0%,0.0%,100.0%,1,0,1,29,0,23
contig_3,CDS,hypothetical_protein,1329900,1330122,1,0.0%,0.0%,0.0%,0,0,0,0,0,0
contig_3,CDS,hypothetical_protein,1330438,1331620,1,100.0%,100.0%,100.0%,1,1,1,103,115,138
contig_3,CDS,hypothetical_protein,1333191,1334352,1,100.0%,100.0%,100.0%,1,1,1,10,4,34
contig_3,CDS,hypothetical_protein,1336423,1336927,1,100.0%,100.0%,100.0%,1,1,1,1,6,27
contig_3,CDS,hypothetical_protein,1359124,1359427,1,100.0%,100.0%,100.0%,1,1,1,30,28,154
contig_3,CDS,hypothetical_protein,1359690,1359840,1,100.0%,100.0%,100.0%,1,1,1,4,3,120
contig_3,CDS,hypothetical_protein,1377657,1377891,1,0.0%,0.0%,0.0%,0,0,0,0,0,0
contig_3,CDS,hypothetical_protein,1384637,1385141,1,100.0%,100.0%,0.0%,1,1,0,4,13,0
contig_3,CDS,hypothetical_protein,1395003,1395180,1,100.0%,100.0%,100.0%,1,1,1,100,180,170
contig_3,CDS,hypothetical_protein,1397741,1398116,1,100.0%,100.0%,100.0%,1,1,1,22,27,31
contig_3,CDS,hypothetical_protein,1398567,1398693,1,0.0%,0.0%,0.0%,0,0,0,0,0,0
contig_3,CDS,hypothetical_protein,1401346,1401616,1,100.0%,100.0%,100.0%,1,1,1,2715,1320,842
contig_3,CDS,hypothetical_protein,1405941,1406244,1,100.0%,100.0%,100.0%,1,1,1,564,398,71
contig_3,CDS,hypothetical_protein,1446064,1446271,1,0.0%,0.0%,0.0%,0,0,0,0,0,0
contig_3,CDS,hypothetical_protein,1489972,1490818,1,100.0%,100.0%,100.0%,1,1,1,44,2,12
contig_3,CDS,hypothetical_protein,1542778,1543030,1,100.0%,100.0%,0.0%,1,1,0,39,3,0
contig_3,CDS,hypothetical_protein,1559316,1559982,1,100.0%,100.0%,100.0%,1,1,1,7656,3282,3852
contig_3,CDS,hypothetical_protein,1574869,1575322,1,100.0%,100.0%,100.0%,1,1,1,6,54,5
contig_3,CDS,hypothetical_protein,1588454,1589384,1,100.0%,100.0%,100.0%,1,1,1,425,155,228
contig_3,CDS,hypothetical_protein,1591231,1591429,1,100.0%,100.0%,100.0%,1,1,1,93,24,50
contig_3,CDS,hypothetical_protein,1591682,1592084,1,100.0%,100.0%,0.0%,1,1,0,657,133,0
contig_3,CDS,hypothetical_protein,1597751,1597919,1,100.0%,100.0%,0.0%,1,1,0,143,18,0
contig_3,CDS,hypothetical_protein,1598231,1599122,1,100.0%,100.0%,100.0%,1,1,1,1879,256,477
contig_3,CDS,hypothetical_protein,1600690,1601452,1,100.0%,100.0%,100.0%,1,1,1,347,123,66
contig_3,CDS,hypothetical_protein,1630635,1631598,1,100.0%,100.0%,100.0%,1,1,1,646,1956,196
contig_3,CDS,hypothetical_protein,1637132,1637312,1,0.0%,100.0%,0.0%,0,1,0,0,2,0
contig_3,CDS,hypothetical_protein,1644250,1644430,1,100.0%,100.0%,100.0%,1,1,1,11373,1121,4544
contig_3,CDS,hypothetical_protein,1686824,1688636,1,100.0%,100.0%,100.0%,1,1,1,12499,1522,422
contig_3,CDS,hypothetical_protein,1701225,1701414,1,100.0%,100.0%,100.0%,1,1,1,74,14,30
contig_3,CDS,hypothetical_protein,1733685,1734921,1,100.0%,100.0%,100.0%,1,1,1,14428,11644,354
contig_3,CDS,hypothetical_protein,1810784,1811192,1,100.0%,100.0%,100.0%,1,1,1,40,25,11
contig_3,CDS,hypothetical_protein,1825496,1826378,1,100.0%,100.0%,100.0%,1,1,1,35,22,80
contig_3,CDS,hypothetical_protein,1916561,1916846,1,100.0%,100.0%,100.0%,1,1,1,114,75,314
contig_3,CDS,hypothetical_protein,1960146,1960719,1,100.0%,100.0%,100.0%,1,1,1,30003,2984,2905
contig_3,CDS,hypothetical_protein,1960706,1961105,1,100.0%,100.0%,100.0%,1,1,1,8584,1524,1088
contig_3,CDS,hypothetical_protein,1963173,1963512,1,100.0%,100.0%,100.0%,1,1,1,856,209,453
contig_3,CDS,hypothetical_protein,1985274,1985898,1,100.0%,100.0%,100.0%,1,1,1,165,83,292
contig_3,CDS,hypothetical_protein,2034296,2034488,1,100.0%,100.0%,100.0%,1,1,1,99,26,45
contig_3,CDS,hypothetical_protein,2034536,2034761,1,100.0%,100.0%,100.0%,1,1,1,106,100,64
contig_3,CDS,hypothetical_protein,2073116,2073791,1,100.0%,100.0%,100.0%,1,1,1,280,116,31
contig_3,CDS,hypothetical_protein,2081618,2082359,1,100.0%,100.0%,100.0%,1,1,1,1224,197,430
contig_3,CDS,hypothetical_protein,2083326,2083698,1,100.0%,100.0%,100.0%,1,1,1,236,106,22
contig_3,CDS,hypothetical_protein,2125381,2126074,1,100.0%,100.0%,100.0%,1,1,1,545,112,89
contig_3,CDS,hypothetical_protein,2168793,2168985,1,100.0%,100.0%,100.0%,1,1,1,6,2,12
contig_3,CDS,hypothetical_protein,2173376,2174282,1,100.0%,100.0%,100.0%,1,1,1,71,39,53
contig_3,CDS,hypothetical_protein,2182435,2182750,1,100.0%,100.0%,100.0%,1,1,1,20,4,44
contig_3,CDS,hypothetical_protein,2182791,2183208,1,100.0%,0.0%,0.0%,1,0,0,5,0,0
contig_3,CDS,hypothetical_protein,2185983,2186313,1,100.0%,0.0%,100.0%,1,0,1,12,0,24
contig_3,CDS,hypothetical_protein,2201971,2202118,1,100.0%,100.0%,100.0%,1,1,1,360,53,110
contig_3,CDS,hypothetical_protein,2258640,2258859,1,100.0%,100.0%,100.0%,1,1,1,137,106,176
contig_3,CDS,hypothetical_protein,2267867,2268728,1,100.0%,100.0%,100.0%,1,1,1,224,55,161
contig_3,CDS,hypothetical_protein,2308069,2308279,1,0.0%,100.0%,0.0%,0,1,0,0,2,0
contig_3,CDS,hypothetical_protein,2321868,2322372,1,100.0%,100.0%,100.0%,1,1,1,690,143,146
contig_3,CDS,hypothetical_protein,2324547,2324703,1,100.0%,100.0%,100.0%,1,1,1,51,61,139
